,Product Name,Images,Description,Original Price,Discounts,Discounted Price,Reviews
40,Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/m/1/zl12-business-laptop-infinix-original-imahfzg3tpgauzyd.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '32 GB LPDDR5X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹50,648",56% off,"₹64,990",4
41,HP AMD Athlon Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 255 Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/g/m/255-g8-laptop-hp-original-imagp22z6jwc5mfz.jpeg?q=70,"{'Processor': 'AMD Athlon Dual Core Processor', 'RAM': '8 GB LPDDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '256 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 YEAR'}","₹33,990",52% off,"₹21,900",3.8
42,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/x/5/vayu-book-thin-and-light-laptop-axl-original-imagq42brczpgczx.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB DDR4 RAM', 'OS': 'Windows 11 Home Operating System', 'SSD': '256 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year'}","₹81,999",32% off,"₹15,990",3.4
43,Acer Swift Go 14 2024 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/p/a/-original-imah3hbtadfhadhy.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹57,990",25% off,"₹54,990",4.5
44,ASUS Vivobook 15 (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ324...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/z/l/x1504va-nj324ws-thin-and-light-laptop-asus-original-imah4fuyx6cfumsh.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹78,900",34% off,"₹42,990",4.1
45,DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 352...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/a/r/inspiron-3520-laptop-dell-original-imahfue2pfmn3wkz.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'Office Home & Student 2021, Microsoft Windows, 15 Months Macafee Antivirus'}","₹56,990",40% off,"₹51,890",4.2
46,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/n/j/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah42fta8gfzz3y.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹87,990",32% off,"₹33,990",4.2
47,MSI Modern 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-288IN T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/l/t/-original-imagvyw9aaajungf.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}",,,"₹58,990",
48,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/x/3/-original-imah3hxgdqcdpvmr.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Home Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹86,990",17% off,"₹71,990",4.2
49,Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7 Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/7/g/-original-imags7csjg3hz6nz.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1Yr Warranty and 1 Yr Accidental Damage Protection'}","₹37,690",31% off,"₹25,990",3.9
50,Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) V15 G4 AMN 1 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/d/9/v15-g4-thin-and-light-laptop-lenovo-original-imahfs23ytbrzgzf.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '100.63 cm (39.62 cm) Display', 'Warranty': '1 Year Onsite Warranty'}","₹39,157",26% off,"₹28,699",4.2
51,ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ545WS Thi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/q/f/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah3w8nywzjzpzb.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹74,990",36% off,"₹47,990",4.2
52,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/n/j/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah42fta8gfzz3y.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹56,990",40% off,"₹33,990",4.2
53,Acer Swift Go 14 EVO OLED (2024) Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/e/f/sfg14-71-58ub-thin-and-light-laptop-acer-original-imah42fqux87wwzm.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹93,999",39% off,"₹56,990",4.3
54,Lenovo V15 Intel Celeron Dual Core 4th Gen N4500 - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/t/k/v15-thin-and-light-laptop-lenovo-original-imah3pzvfftfyuj5.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor (4th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '256 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Years'}","₹42,032",43% off,"₹23,790",4
55,DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/o/s/-original-imaghzah9mjvukjz.jpeg?q=70,"{'Processor': 'Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores', 'RAM': 'RAM & Storage: 8GB DDR4 & 512GB SSD', 'OS': 'Graphics & Keyboard: Integrated & Standard Keyboard', 'SSD': 'Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border', 'Display': 'Intel Core i5 Processor (12th Gen)', 'Warranty': '8 GB DDR4 RAM'}","₹62,626",26% off,"₹45,940",4
56,HP 2023 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/t/4/15s-fq5330tu-thin-and-light-laptop-hp-original-imah4f9grg2wavrp.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹70,064",30% off,"₹48,990",4.2
57,HP 15s (2024) AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Li...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/c/n/15s-eq2143au-thin-and-light-laptop-hp-original-imah3bdpdtcufjfz.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart'}","₹48,286",32% off,"₹32,490",4.2
58,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/x/0/-original-imahfbdnusadgyr5.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1Yr Warranty and 1 Yr Accidental Damage Protection'}","₹77,490",27% off,"₹55,899",4.3
59,ASUS Vivobook 14 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK547WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/i/g/go-14-thin-and-light-laptop-asus-original-imah3jaq9xzj4kxz.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Quad Core Processor', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': 'Microsoft Office Home & Student 2021'}","₹70,990",39% off,"₹42,990",4.1
60,Lenovo ThinkBook 15 G5 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Think Book 15 G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/w/5/-original-imagrjfhefuhkppa.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹72,000",47% off,"₹37,990",4.2
61,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/1/o/-original-imah2h5hxzuukdvw.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹55,190",35% off,"₹35,490",4.2
62,ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/n/-original-imagxqetzpemafuw.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹48,999",45% off,"₹26,490",3.8
63,SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG1IN / NP750XGK-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/a/i/-original-imah3xrqynsnbwqx.jpeg?q=70,"{'Processor': 'Intel Core 5 Processor', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories'}","₹86,239",25% off,"₹63,990",4.2
64,DELL Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/h/w/-original-imaghzahgukpkyfu.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Hardware Service'}","₹77,334",19% off,"₹61,990",4.1
65,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/4/e/14-dv2014tu-thin-and-light-laptop-hp-original-imah42fsbhecvspq.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': 'Microsoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart'}","₹73,688",15% off,"₹61,990",4.3
66,Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-PX14C Thin and Light Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/j/a/-original-imah25h7p7gpyxac.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB LPDDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '128 GB SSD', 'Display': '35.81 cm (14.1 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹24,990",34% off,"₹16,490",3.1
67,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/2/s/-original-imah2ger8qjev3sj.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1-year warranty'}","₹54,990",32% off,"₹36,990",4.2
68,HP Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0505TU Chromeb...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/p/a/-original-imagregrmchhagfd.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB LPDDR4 RAM', 'OS': '64 bit Chrome Operating System', 'SSD': '35.56 cm (14 Inch) Touchscreen Display', 'Display': '1 Year onsite warranty'}","₹32,295",44% off,"₹17,990",3.7
69,Apple 2023 Macbook Air Apple M2 - (8 GB/512 GB SSD/macOS Ventura) MQKT3HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/v/y/macbook-air-thin-and-light-laptop-apple-original-imagqapm5sdpumph.jpeg?q=70,"{'Processor': 'Apple M2 Processor', 'RAM': '8 GB Unified Memory RAM', 'OS': 'Mac OS Operating System', 'SSD': '512 GB SSD', 'Display': '38.86 cm (15.3 Inch) Display', 'Warranty': 'Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos'}","₹1,54,900",28% off,"₹1,10,990",4.7
70,Apple 2022 MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/v/v/-original-imagfdeqter4sj2j.jpeg?q=70,"{'Processor': 'Apple M2 Processor', 'RAM': '8 GB Unified Memory RAM', 'OS': 'Mac OS Operating System', 'SSD': '512 GB SSD', 'Display': '34.54 cm (13.6 Inch) Display', 'Warranty': 'Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player'}","₹1,19,900",14% off,"₹1,02,990",4.6
71,MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/8/w/-original-imah3cxkmbsqyqhv.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '2 Year Warranty Term'}","₹89,990",38% off,"₹54,990",4.3
72,SAMSUNG Galaxy Book3 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XFG-KB1IN T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/3/f/-original-imahfu5nynahgvfy.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹93,900",37% off,"₹58,490",4.3
73,Acer Swift Go 14 2024 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/p/a/-original-imah3hbtadfhadhy.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹69,999",28% off,"₹49,990",4.7
74,Acer Chromebook (2024) Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CB314-3H-C...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/0/5/-original-imagvrefuybuvbe5.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Chrome Operating System', 'SSD': '35.56 cm (14 inch) Display', 'Display': '1 Year Onsite Warranty'}","₹33,999",52% off,"₹15,990",3.7
75,HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/i/r/15-fa1226tx-gaming-laptop-hp-original-imah42g9nhjbbeyb.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹76,354",24% off,"₹57,990",4.3
76,Infinix X3 Slim (2024) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/b/q/xl422-thin-and-light-laptop-infinix-original-imah3fhfuxchhfpz.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹64,990",36% off,"₹41,558",4.1
77,SAMSUNG Galaxy Book3 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XFG-KA2IN ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/e/f/-original-imahfu5n4hjfjejw.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹98,983",14% off,"₹99,990",4.3
78,HP Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1023TU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/g/d/-original-imah2v3hrrb6zscs.jpeg?q=70,"{'Processor': 'Intel Core Ultra 7 Processor', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹57,990",25% off,"₹84,990",4.8
79,MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-817IN ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/o/c/-original-imagz92r9dtjjreg.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹40,000",62% off,"₹42,990",4.2
80,Acer Chromebook (2024) Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/0/5/-original-imagvrefuybuvbe5.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Chrome Operating System', 'SSD': '35.56 cm (14 inch) Display', 'Display': '1 Year Onsite Warranty'}","₹67,000",31% off,"₹14,990",3.6
81,Acer Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/p/m/-original-imah2pf2u98xefzx.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹1,16,990",18% off,"₹45,990",4.7
82,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Pro) S5504VA-MA94...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/r/m/-original-imah3gugnhrgscky.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",18% off,"₹94,990",4.5
83,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Pro) S5504VA-MA94...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/n/j/-original-imah3gugbewpkhyh.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹86,990",17% off,"₹94,990",4.5
84,MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/e/h/-original-imah3acv4wgg29mh.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '2 Year Carry-in Warranty'}","₹85,990",30% off,"₹71,990",4.4
85,"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB ...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹81,999",32% off,"₹59,990",4.5
86,Acer Swift Go 14 2024 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/p/a/-original-imah3hbtadfhadhy.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹56,990",40% off,"₹54,990",4.5
